x,y
2544305.996721325,1161730.0953950419
2537486.953219279,1154514.1184720807
2530638.552299043,1157863.0846268197
2534134.720085854,1152679.0588124425
2540471.719221058,1149070.3311863462
2541451.6730919727,1160043.0517809223
2539088.273541342,1149278.3263332853
2534147.910020033,1160868.4180544114
2545649.854402905,1156953.5920981492
2538505.061178773,1150181.1131972722
2536640.255794168,1153740.680735667
2534503.6753922235,1160447.445873806
2538230.019095254,1154134.3345468391
2533988.1292657754,1153314.6674862136
2535897.803458301,1159193.8379358754
2533191.8879780886,1152810.718658336
2530596.6347685857,1152251.954731999
2539427.1583594684,1159004.0986102987
2545962.059512806,1155931.9586115815
2535956.7736435793,1159762.18136597
2539780.723984958,1154326.5112914036
2540998.628997389,1154486.1962790294
2539605.8456981364,1154831.2188034414
2529939.257133249,1157749.7343560879
2529955.319193159,1149525.7619490037
2543706.8534932425,1157165.6662336367
2542907.820296487,1155969.4969972272
2544040.077484325,1155535.6777396996
2538917.2542686155,1161437.7945914064
2543699.283874042,1150007.5027909954
2530372.5322855366,1160789.9696530441
2538979.9594893376,1150693.3661436304
2545945.0417689066,1160349.1323599203
2536324.824842918,1157395.0986307173
2540441.4759764457,1151053.4771835632
2530883.3607361033,1159682.3808524539
2540226.0139893764,1149484.0489873479
2540349.1902735713,1151786.2837014738
2529576.4018238075,1149149.7237936028
2545142.1068067374,1160546.0488415882
2545545.973924873,1151126.2177380787
2531233.783918421,1150149.713084295
2529603.676697179,1156342.1077275537
2537112.1383762,1150401.4078111867
2533708.4505948056,1160176.7814944724
2540298.7819717913,1150879.4951759253
2544401.6195018697,1156568.817324846
2533096.1691661384,1160673.6052718689
2530030.1587522146,1151860.2896211548
2536497.60444202,1154162.4230290204
2530883.0591241447,1159021.1624710774
2535720.4484460405,1161661.5230366092
2543731.5953933867,1149857.4845599264
2528271.882973561,1158077.3655324052
2540441.5217303154,1154450.4120649172
2532564.744666097,1153265.849059605
2537404.8153411252,1156185.6496754317
2531747.6102464157,1159095.2658659026
2540522.6765421475,1158062.6633249712
2533563.0741652,1154692.2114426002
2537290.211082886,1161594.3696426852
2538648.634550072,1152145.2965442343
2539486.5313463514,1157678.1849342333
2542645.32897787,1150229.3145135934
2542337.419259019,1158264.2145818516
2535324.601610596,1161203.9795563722
2528481.897950227,1161394.059178715
2535576.2204512847,1161471.2869965525
2536209.9051299947,1149408.3809660554
2543166.410104543,1158553.6472169345
2540215.241878416,1159776.4848609492
2541845.661714037,1156399.6617835981
2533780.56407,1158468.1383160867
2544665.149139071,1150191.1318025638
2540511.2521017944,1153725.4189414026
2537514.1267236234,1158660.2125579095
2537079.3552424824,1151009.3004101499
2533326.4865237665,1151218.9015769185
2539466.518235392,1158742.9957435415
2535251.46788023,1153846.0436700562
2534412.7647515973,1150631.678009961
2544269.8194108675,1158530.352172935
2535427.7265934832,1149273.1440115357
2533426.060526009,1152797.0675900935
2542209.4741727533,1160685.322241148
2534971.997875043,1155013.731957378
2531205.238709687,1161245.3336802206
2539942.3006169517,1160543.498508915
2534853.00379576,1150659.5061717196
2538891.089691656,1160464.0255429936
2534829.236639108,1154222.6980841924
2528420.9083594126,1154295.6739142807
2531170.4983932157,1155410.1053201957
2535561.7310679536,1156942.6157264858
2540208.9901102013,1151808.4456251184
2530604.524167051,1151372.319556327
2538483.703731052,1161478.0102445707
2545671.192214948,1156500.2098725566
2544656.0271277414,1155228.5499720362
2543108.4180523874,1159161.0858993663
2528079.7594632893,1152247.3385187818
2533250.560565608,1159306.7032926914
2533753.0961087584,1152851.0259077805
2531907.7695424496,1150761.226490177
2539252.9108474017,1156071.3785201511
2532425.8512497684,1155822.3950577683
2544271.3644473734,1154522.536021559
2534868.704684029,1157060.4021715207
2545379.45413428,1150662.071226395
2541625.227215046,1153601.1746355295
2542984.362832256,1152372.1711446817
2542866.725390894,1153096.0104570834
2545072.547137908,1149752.559135816
2528888.425602169,1150021.4303390246
2539084.948897312,1153658.9499583947
2543988.97017316,1158168.358830669
2530094.7064977293,1151611.1671359541
2532252.743932007,1156425.722529531
2537917.6535167773,1159530.4620249898
2541260.3692588713,1154755.96379327
2533895.379189902,1161477.9015408459
2533280.5751380725,1151556.646500861
2530603.070409689,1153837.0298016623
2542136.2137830374,1161154.8860437577
2544533.5360876992,1159497.5332602141
2532583.201247061,1153448.7222401944
2533707.987743449,1149096.1886802819
2543829.022632427,1150114.0208907262
2544430.645996536,1153406.5762370997
2535697.8482013494,1159232.7195428233
2545208.9143369785,1154853.962157382
2545863.920667185,1158855.2466074857
2544656.269397832,1159547.063314808
2528145.395114121,1150712.8385627342
2541078.531347781,1151134.633064891
2534149.059106974,1150407.582601421
2533196.693762886,1151354.344631212
2532323.132193577,1156258.2338928867
2533711.830130023,1158163.1658381445
2540059.1031300123,1155672.1211554927
2540450.8015716225,1154465.017663518
2543025.018427183,1160328.4782608966
2544258.269165746,1153898.9582867566
2532510.230676393,1160943.680545282
2543172.246210216,1153432.43878338
2536299.5601080395,1155016.680002578
2544482.235670409,1151071.0963752617
2540418.7815564787,1157234.987433438
2539510.9732839684,1150317.4973319187
2541064.484450167,1150570.8947943281
2528682.38957792,1150218.7809890753
2539329.5909435237,1161682.7029536052
2530881.760918565,1158861.6715981103
2536566.6353788585,1153740.0066792215
2538222.015098724,1151594.9310967599
2536461.559698578,1149241.1431130625
2540624.8289683517,1156691.3545620323
2539734.4254667093,1157057.122851637
2536283.1035475214,1152016.9058363151
2534711.9775183005,1160423.2869982813
2536468.7783127576,1150054.7286887795
2545458.2946223416,1153765.4418245312
2530800.000233521,1159824.6205084366
2530515.1374644903,1155950.8897889196
2538080.989432462,1151588.3101833197
2529303.9076526747,1157003.8834022088
2534681.3511439865,1156618.6697437873
2541663.915023234,1156567.687630698
2541421.419926824,1149120.3360716891
2545137.517723374,1153690.5927708081
2539182.6910227807,1157980.991106803
2542168.8687695796,1151392.4870325462
2545461.0077036675,1157394.7904241341
2536374.532349123,1160404.0688546563
2542419.401578234,1160019.2254821185
2529150.708545368,1161430.8166722024
2545123.154253529,1153534.004251045
2536476.5099266293,1155593.0706159691
2542595.7127097407,1153512.7550950737
2534896.5928145405,1154730.1940298032
2541050.200891488,1158628.7258557824
2543530.6700074016,1159841.171280427
2538210.0433594165,1154603.0450049627
2541895.3143759407,1153536.4467718462
2532360.746407575,1158100.6598031397
2536119.457720871,1159300.017479573
2529041.008931695,1154897.1950358185
2541665.687126832,1153082.7765775276
2542595.7453973,1155431.5983982119
2536070.305625664,1152534.9705911032
2544791.1784896427,1156927.2502189695
2538849.0820652535,1150085.1998213849
2536261.410386595,1158516.217585397
2533877.4086777205,1153375.0832175715
2530890.3754332294,1158810.9904847846
2537751.5570849385,1160832.9365535686
2533991.5356633104,1151259.957347157
2540050.0799684436,1151150.7556618603
2543947.1802681307,1155517.869254298
2540503.5254548118,1156005.0268328066
2535566.8735274966,1157328.48284808
2530326.4911333527,1153480.0502146608
2535289.073413503,1150722.5745813425
2544133.5868043257,1150851.5632330154
2541189.2524828715,1154187.6297512858
2541592.6710363906,1150772.8286143434
2540413.628990097,1155686.723081551
2541423.1887728693,1156368.0111090597
2539572.5546629555,1155643.227803588
2540241.3397587156,1154086.6751616928
2542515.449745029,1158193.3048160737
2532069.8725533755,1156459.7553972346
2537974.861372302,1156528.872630505
2545477.4223197424,1152328.3212824054
2544826.352425475,1154664.8104508938
2545763.393321675,1150907.9073343533
2531082.1067359718,1157730.7873370182
2535859.5802616063,1156273.1784048139
2536487.527559641,1152047.15246915
2537863.361183785,1156977.149738299
2528313.922802397,1156111.134933736
2536265.044841844,1151024.479787374
2531663.494374545,1156023.267425204
2534612.617890927,1157148.553875025
2543707.3571281396,1151247.0792755664
2545762.240670412,1160720.3506401714
2537671.7915788544,1153357.8605737837
2541061.4778086175,1158447.6041475823
2528479.413769234,1157122.7283432158
2534121.8753782306,1159422.7144502485
2532533.563165931,1158729.283660144
2532718.3385457676,1152539.6323838863
2531158.475080419,1161290.8205542625
2543593.099097577,1160276.3215108726
2543944.8701822697,1155036.4646335766
2538701.9627584117,1151764.4459168515
2545129.802515016,1154600.7794430181
2543508.4956831182,1155632.4806267247
2541611.9647034607,1152547.1779379258
2537823.4394850605,1161141.3388378958
2538104.0929719936,1151013.7674892175
2545487.3168677785,1153273.6513297085
2542398.970041777,1154991.8829527223
2540175.80267112,1158770.2633452942
2543089.0491112615,1158490.6316001317
2545844.5395861496,1157883.4296122266
2532364.2791921017,1158175.090618682
2545719.409100156,1151468.5143285268
2529772.844081882,1154779.8716425789
2542377.7300630766,1152906.4753358618
2541210.201901142,1159913.309359997
2531383.0586407958,1155303.118726735
2543980.6132256384,1155617.7018915636
2540485.054907284,1153795.9899109213
2534127.2797446,1157415.181882214
2533054.539762485,1151567.0807618268
2537122.558002606,1158619.8103555555
2531034.872759616,1157482.6979637195
2538628.2865056014,1158188.83610171
2539877.2523869434,1154211.1961523711
2531978.354289121,1161373.6131905385
2529990.402732611,1155966.5567128956
2542477.9369664206,1154504.9267051655
2544139.9897916303,1155490.4605206174
2543057.504729771,1149017.9966992517
2528122.4783121236,1156624.7004101288
2537626.53289828,1159637.1309973425
2528053.2524360362,1158976.5977955195
2532320.1716941013,1155723.6588851428
2544738.568573289,1161173.2174181752
2534526.031276559,1160301.152748571
2544902.8629778414,1154756.5077904053
2530012.704140796,1157598.4668446882
2544269.858762405,1160195.4808692376
2537237.7750690347,1150429.7108283725
2541866.141524579,1153477.803412052
2542064.8013086417,1158744.9413647738
2532263.118394481,1153072.4223069344
2531066.9669828536,1158624.3878296553
2542621.2259863885,1159180.3525198856
2542575.895858166,1159235.6364650605
2528645.7242091903,1155051.262503804
2542240.5201589954,1161285.696195872
2538537.8145279116,1152444.9702449194
2535417.9953901162,1160547.5497133029
2535271.7198177325,1153473.8509113458
2531909.220895669,1152118.5296094767
2543482.7798938295,1161234.9849504554
2530737.787914561,1151410.7142343414
2538204.439960025,1149438.4544779381
2540237.924873712,1149514.1738802672
2541839.457563053,1159008.2669795367
2543742.5966007616,1157813.6162818584
2537604.2820534254,1159189.1666610898
2528657.243734024,1149855.8257131788
2531486.628988496,1153761.9781753642
2538925.842034624,1156094.5879493628
2544941.406679815,1161722.5631427767
2529773.046471261,1159887.2088973937
2542464.7853055433,1158802.5190965158
2528496.370490677,1159810.1563187884
2534696.889502016,1150025.0737654206
2539014.2552991454,1157624.7913033864
2535294.9283992117,1157454.0396790495
2536181.072383439,1155965.3485935114
2530594.2499082964,1161311.7506593373
2530768.820124216,1160734.5371557607
2540709.502220238,1159427.1839560065
2528671.8346891883,1160283.2020024967
2539626.1563310516,1153821.0124612271
2533570.2504911413,1160987.0176181877
2532420.2364271474,1157501.5651627777
2539852.0260628224,1158499.9155836834
2535880.2943083206,1160814.9826044505
2530746.0759224975,1160868.1302232866
2542848.3428818122,1150564.7745879297
2544693.851598778,1161981.2812084884
2534312.5681056413,1149301.530955394
2531017.838861071,1160327.6659513218
2531847.9497248046,1158506.0980276158
2543404.2032109895,1149962.62224221
2537752.84707643,1160789.0207068818
2534247.835373844,1156600.897572774
2531172.7859007553,1160024.9261728225
2535906.246546056,1159607.3198386163
2528538.016671931,1150267.9809995801
2532701.8885917594,1154450.4977631292
2533922.0293120877,1161381.2988098687
2544027.6311325403,1154984.3563442163
2528383.999089756,1152589.608913784
2544103.3071120013,1150488.0376802234
2530518.9555051723,1155558.7005960597
2529679.244667107,1154598.7301488873
2529244.929336188,1159957.5678864054
2537499.7877470613,1159888.1997194532
2528527.0868281387,1149607.574218982
2534918.2945202338,1155440.4081844494
2538838.9496394726,1154938.7844337749
2540050.4256307916,1151629.650170286
2545703.65103437,1161298.2177074868
2538936.654986761,1153810.3278541837
2528514.382762631,1161269.6549010042
2532478.66398451,1161664.4051332548
2530664.8605820313,1155328.0911232103
2539660.0609184634,1150239.057715017
2533070.598908923,1150537.6547701107
2528455.355938516,1155040.8420041671
2530349.3499814514,1159966.108116636
2539469.0457108216,1151666.4026391432
2538488.0001767585,1150383.3256138153
2539940.8813763685,1160987.988524214
2535433.2839654377,1150185.6830050745
2532241.5939490045,1161466.1394022934
2543327.327101363,1161107.1271710861
2534782.620828863,1155548.6697954994
2543216.985448281,1158109.3821209094
2535137.860600072,1156433.9701020105
2529229.9020360345,1161613.577254886
2542367.3675611005,1157364.238586728
2530223.653914485,1159036.9574398848
2545676.4465224342,1151370.9138102012
2536464.638235235,1152038.4318308083
2534548.253206907,1157138.2737159147
2540221.8596499804,1159882.2688714098
2535019.017290199,1159792.2600444464
2532045.909491006,1158327.508566235
2541336.9923669407,1156654.083374525
2537932.349649087,1153808.1177409051
2537381.8854858633,1149143.4272704492
2537710.817897274,1155741.8162679723
2529259.2790518687,1156040.5827019063
2536057.2423917954,1158991.9372293334
2544170.746928911,1156102.9677744433
2542330.6474418445,1157493.7171500754
2528487.096858022,1154346.3917294173
2531201.10623323,1154982.028572041
2539972.7741410863,1152365.111912499
2542810.0227156654,1156306.1015636846
2535877.918460504,1149188.61448756
2542811.549368778,1152214.791540111
2534041.2229546467,1153927.04465799
2540351.535705114,1149949.613173785
2532326.0865775193,1157973.3296301241
2529340.6600614563,1161791.6788865386
2537354.148839106,1154844.8550503426
2541642.6494409195,1156051.1397013194
2531290.6784582143,1155667.185706445
2534805.655778703,1154924.7668029892
2532018.671397482,1151585.0446638775
2532566.0218483275,1150501.0755268703
2532824.5167263323,1161951.1196171972
2528578.189505717,1152223.025832881
2530147.573307204,1155975.2270087975
2534897.683677667,1149002.8112919782
2533104.3978584083,1152930.888154993
2532583.5980798104,1158948.0464294811
2532622.503788907,1160471.006590631
2531651.093038371,1156058.826224467
2528641.7163258195,1153257.4516171557
2545243.9048706978,1161714.5065701574
2545435.0541582643,1159861.3312055646
2534753.0856431248,1159256.613970378
2536696.321155017,1154672.0462329844
2531828.7287993715,1153479.4865292525
2531520.1556272493,1157781.0649564613
2543410.573139711,1155460.5185774183
2544625.645945644,1153348.1175982316
2533828.696353336,1153504.6048840447
2528391.530395326,1153557.2223877602
2534105.8717171787,1159897.3142183786
2531462.1240860447,1161055.3118140108
2535010.6704270295,1150367.974187118
2536835.2112262156,1154733.0525651854
2534009.9142355677,1160228.4747472056
2537577.8362617535,1161156.9673407134
2532203.378239466,1150944.9975930785
2536305.503842954,1152042.226680885
2538382.634998719,1152854.2879901305
2540690.264440587,1156123.8560560548
2531013.23956909,1151571.73529745
2532389.851218058,1157159.7001976813
2545208.2273666,1151003.183134041
2531526.534050914,1156998.4961212445
2543562.3525742227,1149421.0007235543
2543713.8543508505,1150544.7650568944
2528530.53093205,1153999.1665154542
2533629.576925675,1160901.8613243965
2544950.2494290383,1155996.8737941517
2544926.950800932,1160341.664455108
2531672.786815458,1159802.916775413
2537646.9706312264,1160593.5391877135
2543427.749065864,1149486.799059966
2545564.514036105,1161138.5101010643
2545148.008285089,1159184.9615580004
2533362.077358382,1152276.583157702
2534622.108219228,1150116.0353758652
2543858.119910577,1160789.9825382715
2543804.6118370653,1161755.0698964195
2535992.16692847,1151199.9371294098
2541934.7459783773,1149613.7601721832
2538418.5297946804,1150824.2627656453
2535197.262934028,1160844.56823631
2537005.921762789,1154513.795416421
2544581.2999812905,1158989.8648360535
2539549.4924883773,1160369.445692194
2543572.193830959,1154210.4606987166
2531048.4103879663,1150874.8226902504
2535964.378843033,1150432.1142340961
2544680.031090107,1152415.7788668233
2540746.8485805094,1152247.546056907
2539806.3848084174,1151369.447886271
2545452.324611457,1154001.145496576
2542343.5590386703,1151601.46686583
2537505.263004567,1155358.3244557458
2529615.6654677885,1159361.168384357
2530734.509924323,1158373.3866488852
2543954.618908521,1155755.742319288
2531108.328457252,1160570.1035429016
2541647.3924048548,1152905.9478707113
2529809.5303655453,1150007.2145752197
2543200.8941810033,1158630.3248006753
2533686.4880916043,1161745.1789248548
2539787.3480305145,1161380.9101868195
2536657.9254295407,1150320.7756746311
2543806.11592032,1157528.6893456525
2539547.434347452,1159724.6578224094
2545118.7691261685,1150085.1434211433
2538895.0076942365,1151112.2541807864
2536190.6798112975,1157973.2537491715
2530311.2500940883,1152182.4681307261
2531185.740267312,1152686.94215592
2536609.643609031,1151330.3724522833
2531766.763590828,1153473.6103109804
2528248.513544616,1158996.0733196766
2530229.7654768494,1156480.671399626
2538283.2681609755,1150181.7890204994
2530758.0353545807,1159919.204392772
2533965.129738906,1150059.0522796852
2545209.742262927,1156916.9178103025
2537141.7670597252,1155502.1233172233
2539973.1158380457,1149095.9857937412
2528921.545587432,1159873.2386278196
2528693.270176225,1157673.6174366549
2540636.347897272,1159674.2206765383
2533285.542744219,1159898.678830364
2531093.6343253613,1156306.948201189
2534500.818917997,1155143.421012581
2533555.148569022,1154546.6400680149
2536950.564919541,1159164.536167598
2545367.409100307,1152518.7774490155
2545041.526461804,1154368.7065358348
2544130.17870466,1152723.0664689771
2529453.3931006044,1158016.1580740912
2543659.6141382717,1156580.114619653
2539596.487332301,1154768.3389565407
2542038.826829304,1155335.32113497
2543472.7577901715,1152463.670073389
2536465.0653274963,1151387.4614573407
2530841.4430371937,1160123.6372313392
2538935.514184307,1153563.0085715863
2535601.701260249,1159215.5637472435
2538619.20464008,1159318.2476445995
2543490.668237622,1155033.2910731921
2531438.5800503087,1155879.8257704263
2537123.550606475,1151275.5151900803
2533770.3763469863,1153839.5513216506
2541074.831158857,1151600.0012490638
2536733.718830584,1158954.542005119
2529800.383446636,1149584.3149621477
2528407.6376596307,1153421.8247132432
2540084.6476779864,1152694.2211715062
2529361.7477971874,1155840.0660529167
2532616.137347161,1161673.542629837
2530721.5024146624,1158143.2371931565
2532324.4982373007,1154877.7043815583
2531912.357445715,1155729.4681392952
2534182.005516177,1152375.464798708
2536364.6400455567,1160560.2572393697
2538741.2398463897,1157997.0095046726
2535786.9024587437,1160653.4349110485
2532139.1669978746,1158828.7448015946
2533281.3327197484,1155101.3274229623
2529069.1318925912,1150653.0965226179
2541415.3822099287,1157775.2011192006
2532823.4685789607,1158456.3016769665
2534706.7163429502,1149657.8629304997
2540638.477036831,1157126.3678939948
2533373.3743102844,1158055.0754369956
2531591.800535987,1153921.607626026
2545917.2650336507,1156503.229713088
2538803.7145625222,1159196.1611251975
2539959.493965366,1159407.0460180808
2528100.040929324,1154605.047851953
2544867.931487976,1161964.601992568
2530668.3261789796,1150769.423376821
2541721.167585561,1158409.3003111915
2535058.0936278496,1161074.6836022912
2535826.934829832,1149463.7526998466
2543484.908446082,1149739.9509181099
2538721.2335182154,1156820.7921176092
2541929.402212144,1161388.2486233704
2540954.831285475,1158005.0690385043
2535996.724497585,1160454.2460160225
2541884.0581531865,1158539.5705795817
2544876.9406373207,1153395.74593506
2541819.9295022786,1151558.7449444283
2545902.244739614,1151072.0591810634
2528711.9183615632,1154836.68236428
2536100.9768631593,1160199.7532340712
2531829.9809833183,1155956.5395817438
2543533.17165308,1159418.976791181
2537983.3865400376,1160555.9626784734
2533235.519576398,1157811.6878019937
2541603.4956043526,1161425.0731492995
2533379.7300288137,1159438.2665109353
2537470.2423627484,1161913.004969765
2539076.5925766514,1154294.1784490661
2545334.0518940384,1154130.2344439158
2540385.835838762,1153580.5523635193
2535012.3429307817,1155029.553265068
2529554.2011433584,1159642.1079074375
2537811.108425305,1157161.2323137172
2537419.79398837,1151141.7433710843
2530739.1736049377,1158595.0857064382
2538212.9761552014,1153980.4965161348
2529710.643204142,1149792.0643556146
2532307.2128874194,1152781.6159548333
2529015.25405659,1153706.2395448098
2530521.484960032,1156534.13064624
2536353.8216317305,1158774.2214590276
2531452.84454779,1155719.1695008252
2535721.797190023,1153694.6633268038
2537373.1340604774,1150562.2633770602
2536553.369466597,1151399.6737268686
2531841.7503674375,1153156.1307078123
2528018.4382834304,1157179.6492220769
2529576.751410936,1161946.7335036376
2543197.2652417338,1152060.1050633101
2540286.390069069,1156140.2705215998
2538657.146744333,1155105.1721372758
2532732.4394391486,1151228.259681531
2532816.049896916,1151050.597192033
2534513.135080682,1154970.2759214798
2537630.9076594776,1157404.8858876312
2540998.839644811,1155956.0633373614
2530329.8705925234,1154726.3595518863
2539189.0289885635,1153725.7976675476
2532143.868921417,1152560.1957426546
2532675.261320654,1155533.3899375233
2530365.676033548,1155803.0937406628
2528799.016055468,1157081.7654688135
2540023.2005311335,1154811.0504086814
2535154.9221781935,1159084.8695373205
2536728.747429517,1149281.494610023
2544241.021015764,1156868.0325556921
2533649.53588834,1157171.6168665832
2537510.930531835,1160623.423619744
2544614.884153272,1160766.7428195984
2532129.291817669,1159166.5789818475
2537831.9935934287,1149033.1944185633
2542701.7279557944,1151484.1732266834
2538076.415157257,1161726.313058717
2532783.0474018613,1152373.30800309
2542765.979359985,1155097.9287864335
2540401.9725126135,1155874.8496399282
2545718.225112134,1151702.0924892328
2529048.265377225,1154990.2469031962
2537446.8918161197,1151854.064112899
2531335.9831483527,1159752.438444719
2542492.393979735,1158768.1102602596
2538405.452868963,1151903.6106755103
2535673.0279866103,1160902.900883346
2528463.090271278,1154468.7034010582
2542470.5533750984,1154734.2700341465
2528403.735550999,1161149.150934102
2538281.577935387,1155214.6507547323
2529025.066788406,1151284.404039697
2540315.0641018683,1154274.3967241673
2545754.9136209968,1161164.4954872748
2531331.8854181804,1161165.5884629088
2529220.241958724,1149622.9301274412
2542361.112537862,1158272.2624410116
2533824.343397611,1157761.7263062962
2531700.885471738,1152700.8825996327
2535426.496790054,1158545.3875332037
2541961.0103159864,1151049.68035956
2540529.2519652415,1149961.8215758845
2530193.7309473106,1159197.8609208562
2543585.097343806,1158242.3962566375
2532403.763082673,1160341.0099362333
2539822.975052414,1157155.3081969724
2529576.167942561,1159481.9091735207
2536676.311853157,1159867.84782729
2543974.3809499033,1156008.5665184185
2535379.8489593877,1153993.8708299703
2540950.335101371,1157992.494966427
2534232.8215641477,1151626.943614099
2533056.996589815,1155885.3286259484
2542291.94446058,1149748.626145369
2531560.559875009,1160036.9375635178
2543474.386539176,1154290.8785698412
2541037.9946857425,1151595.9987100717
2530331.8331273976,1161098.510117994
2529940.983845668,1155137.7484185265
2542896.631216532,1155704.2629152632
2543256.4774645795,1152436.3748303729
2542315.0765919676,1160416.5140339197
2538203.99318802,1156166.0340817831
2536205.5245111412,1155033.0056755377
2545996.4947211132,1156595.2971636488
2538622.553628846,1156306.9648768164
2535671.2644803575,1161022.4204433977
2536193.677683308,1156418.048916037
2535501.790515228,1156579.7342245628
2529370.9551873556,1149097.9662779088
2540395.6011421788,1161285.8122403752
2532705.5309954337,1153525.0197164153
2539369.274412948,1161132.7783947606
2533901.2159838295,1158122.6712814854
2541013.17521861,1155233.591920445
2540193.7871437855,1156374.2829774765
2537050.5926404446,1154988.25393057
2539340.5709564267,1152723.5315504011
2542738.859403525,1157303.8094338637
2543329.284451535,1158604.3761189217
2544853.8651476367,1160700.2688085202
2532356.25348868,1155616.954533302
2536124.1007179604,1149443.0730937102
2540277.2987668035,1161968.6134808734
2528538.6706544217,1155409.2189297567
2545709.6429559146,1154187.48193339
2531545.7403548774,1161487.521949739
2532938.254587243,1152296.9185190157
2533435.7860099995,1151993.2720767485
2537285.874319843,1149880.4852519839
2543546.6483139237,1155565.744529017
2532056.793911073,1159115.996064414
2543977.938455546,1151430.905060147
2532854.008165645,1151063.580747791
2545751.8184932745,1152701.4634009867
2536711.210196169,1153053.9057337083
2535661.130416124,1159715.4846542217
2543135.539626217,1154364.1063030292
2532285.8771050335,1160563.452767965
2538294.5924005117,1150510.586175038
2545542.6837481684,1160624.557688464
2543952.7494875886,1157559.152465007
2541425.547865605,1149908.1681215789
2538302.552674077,1154894.5085299548
2536689.8925648276,1157187.8422036897
2530576.314806034,1160541.34717232
2535915.2738249046,1153315.2708696714
2528844.180732232,1157903.066932291
2543164.9395066537,1159430.1774503787
2531517.374546377,1154426.7064992483
2537766.907220684,1157092.7080963172
2539852.7445037025,1154525.6224438394
2539193.36854547,1156095.978868307
2528927.8572235554,1156780.0957129002
2541893.7408191017,1149407.352429611
2531685.5842213086,1157765.2990612038
2536589.14197849,1159079.3096174735
2528349.497612798,1153103.0465282707
2539095.9235342136,1154767.9793877255
2528352.518152946,1154571.5088007827
2541938.544632689,1160242.3888761762
2529728.392569664,1152277.2608467254
2528748.2234005877,1157149.4556706373
2545374.1524124974,1159836.779414849
2529849.1268224395,1157392.901770643
2530553.03849458,1153777.6666277573
2536831.250169573,1155473.6290366738
2540117.3550877324,1155579.1302724537
2541946.2959426166,1151374.0258593538
2537703.554095751,1153494.7950282753
2535989.9694429296,1157099.6023316225
2529011.0552313817,1158546.6203620897
2540002.2838987694,1154531.1155263141
2533151.1216936763,1155151.6909691922
2533039.8072362053,1151363.97517923
2530272.626877941,1154552.4971203997
2535021.7882384947,1154482.6372858544
2540118.419472296,1152475.9018165406
2535401.1377162733,1152750.2847894593
2534116.980179929,1153002.0358111793
2544185.9074910088,1155707.4309723729
2541702.2386160763,1160371.7620416183
2530113.2356072394,1150902.8341903915
2539361.3760687574,1151187.4161462088
2543474.4055745415,1152892.500207228
2533135.4902913063,1155139.2236874895
2538927.201157307,1158929.1222195835
2533602.994186509,1159220.2242977875
2537354.4606507816,1151990.2546896867
2542553.958272614,1155583.9219926053
2530307.1745067504,1151427.5977478432
2532503.8528070473,1160646.919059714
2529807.223948687,1153241.687920483
2535826.777076661,1152307.6961006084
2531959.876969201,1151978.5156477992
2535486.653615228,1156512.4202072145
2543767.417972378,1152061.2198375445
2543140.25635352,1151032.6175997965
2535343.378619171,1155901.9189773935
2545020.469097703,1152880.096961401
2544571.8424989777,1154878.3353923764
2528206.238682759,1150671.4952862714
2528731.141549997,1153069.2124319796
2545628.9871558305,1159373.774735356
2539663.1935986136,1155767.5791489216
2538487.687079531,1154862.6848218858
2529452.5839106985,1151726.0528853901
2542863.832461277,1156906.1012318844
2536280.079205376,1156244.2554050114
2531083.7192149735,1161119.8172595883
2528753.6334511386,1149336.9186425733
2544564.2511501047,1156317.594814654
2533875.0690721404,1159908.0976612817
2531126.80028235,1158072.9129198373
2535015.8320703227,1152960.883562299
2544828.5402951622,1161132.6199396278
2533274.3335324307,1160585.3861852938
2537959.5362195326,1151524.0699258754
2534709.1071586274,1159211.0549091715
2528167.0616309703,1156039.870548837
2543717.0763082122,1150751.5896113578
2533751.259809659,1155306.6931900214
2529578.28251474,1155102.245302811
2543672.032342572,1161003.314864363
2529512.4172623423,1150574.7057729233
2542332.489501415,1151631.570134577
2529474.5676835505,1159205.8659872608
2538393.276630811,1153121.357692032
2529104.076854633,1152707.6052654735
2544599.330931175,1155111.9558262017
2534875.383494876,1160795.2614682054
2532445.512218931,1156938.0134008592
2540991.0790431853,1150507.8143507012
2538787.479279909,1156322.704775109
2544159.962840977,1157516.403954156
2533395.4100376186,1158873.1862218054
2535636.9018502976,1160485.9393114357
2536319.2249451093,1159427.4530663646
2537019.877568252,1153012.2086787466
2542808.7172813187,1154028.890689493
2538139.9432068667,1156651.9449122958
2534882.088155089,1151562.8793746613
2539416.1377444584,1157445.3135926905
2531854.709875729,1154088.6621616003
2530800.34813151,1159021.0445878992
2545439.0274543883,1156039.3249958996
2533496.1286531435,1151682.7599981655
2536163.3067512787,1152416.8999180591
2545572.3849653834,1157364.2460102667
2544104.877025801,1158273.943978313
2542971.330911359,1152729.7430104942
2538998.85881618,1161321.9195466416
2544559.723810495,1149143.620642097
2537971.3702259273,1153912.51275017
2541027.428074136,1161463.650159612
2533909.5777546773,1159977.959378798
2535573.0714685493,1157339.3977164833
2543915.182697211,1151411.8212502631
2544196.9080115347,1159700.0251570996
2545905.679386848,1153118.066518567
2539716.935700736,1149011.6353063898
2542050.9303194373,1160346.5149757667
2543621.5362061528,1156305.4371222628
2529035.7331489963,1155407.1067430212
2545436.742901887,1149798.8315763583
